species	family	node	filtered_hits	short
Scyliorhinus_torazame	Mir-137	Bilateria	1	S.torazame
Scyliorhinus_torazame	Mir-138	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-1388	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-139	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-140	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-142	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-143	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-144	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-145	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-146	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-148	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-15	Olfactores	6	S.torazame
Scyliorhinus_torazame	Mir-150	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-153	Bilateria	3	S.torazame
Scyliorhinus_torazame	Mir-155	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-17	Vertebrata	10	S.torazame
Scyliorhinus_torazame	Mir-1788	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-181	Vertebrata	6	S.torazame
Scyliorhinus_torazame	Mir-184	Bilateria	1	S.torazame
Scyliorhinus_torazame	Mir-19	Vertebrata	5	S.torazame
Scyliorhinus_torazame	Mir-190	Bilateria	2	S.torazame
Scyliorhinus_torazame	Mir-191	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-192	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-193	Bilateria	4	S.torazame
Scyliorhinus_torazame	Mir-194	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-196	Olfactores	2	S.torazame
Scyliorhinus_torazame	Mir-199	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-202	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-203	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-204	Vertebrata	3	S.torazame
Scyliorhinus_torazame	Mir-205	Vertebrata	3	S.torazame
Scyliorhinus_torazame	Mir-208	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-21	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-210	Bilateria	2	S.torazame
Scyliorhinus_torazame	Mir-214	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-216	Bilateria	2	S.torazame
Scyliorhinus_torazame	Mir-217	Chordata	1	S.torazame
Scyliorhinus_torazame	Mir-218	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-2188	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-219	Bilateria	2	S.torazame
Scyliorhinus_torazame	Mir-22	Bilateria	2	S.torazame
Scyliorhinus_torazame	Mir-221	Vertebrata	3	S.torazame
Scyliorhinus_torazame	Mir-223	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-23	Vertebrata	4	S.torazame
Scyliorhinus_torazame	Mir-24	Vertebrata	4	S.torazame
Scyliorhinus_torazame	Mir-26	Vertebrata	3	S.torazame
Scyliorhinus_torazame	Mir-27	Vertebrata	4	S.torazame
Scyliorhinus_torazame	Mir-281	Bilateria	1	S.torazame
Scyliorhinus_torazame	Mir-29	Bilateria	4	S.torazame
Scyliorhinus_torazame	Mir-30	Vertebrata	6	S.torazame
Scyliorhinus_torazame	Mir-31	Bilateria	1	S.torazame
Scyliorhinus_torazame	Mir-32	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-33	Bilateria	2	S.torazame
Scyliorhinus_torazame	Mir-338	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-34	Bilateria	7	S.torazame
Scyliorhinus_torazame	Mir-375	Bilateria	1	S.torazame
Scyliorhinus_torazame	Mir-425	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-451	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-4541	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-455	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-456	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-459	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-499	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-551	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-7	Bilateria	3	S.torazame
Scyliorhinus_torazame	Mir-725	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-8	Bilateria	3	S.torazame
Scyliorhinus_torazame	Mir-9	Bilateria	3	S.torazame
Scyliorhinus_torazame	Mir-92	Bilateria	7	S.torazame
Scyliorhinus_torazame	Mir-96	Bilateria	3	S.torazame
Tetraodon_nigroviridis	Let-7	Bilateria	19	T.nigroviridis
Tetraodon_nigroviridis	Mir-1	Bilateria	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-10	Eumetazoa	10	T.nigroviridis
Tetraodon_nigroviridis	Mir-101	Vertebrata	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-103	Deuterostomia	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-122	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-124	Bilateria	4	T.nigroviridis
Tetraodon_nigroviridis	Mir-126	Olfactores	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-128	Vertebrata	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-129	Chordata	4	T.nigroviridis
Tetraodon_nigroviridis	Mir-130	Vertebrata	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-1306	Gnathostomata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-132	Vertebrata	4	T.nigroviridis
Tetraodon_nigroviridis	Mir-133	Bilateria	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-135	Chordata	5	T.nigroviridis
Tetraodon_nigroviridis	Mir-137	Bilateria	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-138	Vertebrata	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-1388	Gnathostomata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-139	Gnathostomata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-140	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-142	Vertebrata	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-144	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-146	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-148	Vertebrata	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-15	Olfactores	4	T.nigroviridis
Tetraodon_nigroviridis	Mir-150	Gnathostomata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-153	Bilateria	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-155	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-17	Vertebrata	8	T.nigroviridis
Tetraodon_nigroviridis	Mir-1788	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-181	Vertebrata	8	T.nigroviridis
Tetraodon_nigroviridis	Mir-184	Bilateria	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-187	Osteichthyes	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-19	Vertebrata	5	T.nigroviridis
Tetraodon_nigroviridis	Mir-190	Bilateria	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-191	Gnathostomata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-192	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-193	Bilateria	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-194	Vertebrata	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-196	Olfactores	6	T.nigroviridis
Tetraodon_nigroviridis	Mir-199	Vertebrata	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-202	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-203	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-204	Vertebrata	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-205	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-21	Vertebrata	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-210	Bilateria	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-214	Gnathostomata	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-216	Bilateria	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-217	Chordata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-218	Vertebrata	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-2184	Gnathostomata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-2188	Gnathostomata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-219	Bilateria	4	T.nigroviridis
Tetraodon_nigroviridis	Mir-22	Bilateria	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-221	Vertebrata	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-223	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-23	Vertebrata	4	T.nigroviridis
Tetraodon_nigroviridis	Mir-24	Vertebrata	5	T.nigroviridis
Tetraodon_nigroviridis	Mir-26	Vertebrata	5	T.nigroviridis
Tetraodon_nigroviridis	Mir-27	Vertebrata	5	T.nigroviridis
Tetraodon_nigroviridis	Mir-29	Bilateria	7	T.nigroviridis
Tetraodon_nigroviridis	Mir-30	Vertebrata	7	T.nigroviridis
Tetraodon_nigroviridis	Mir-31	Bilateria	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-33	Bilateria	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-338	Vertebrata	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-34	Bilateria	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-375	Bilateria	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-425	Gnathostomata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-451	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-455	Vertebrata	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-458	Osteichthyes	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-459	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-460	Osteichthyes	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-489	Osteichthyes	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-499	Vertebrata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-7	Bilateria	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-7147	Osteichthyes	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-722	Osteichthyes	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-725	Gnathostomata	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-726	Osteichthyes	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-727	Osteichthyes	2	T.nigroviridis
Tetraodon_nigroviridis	Mir-737	Osteichthyes	1	T.nigroviridis
Tetraodon_nigroviridis	Mir-8	Bilateria	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-9	Bilateria	7	T.nigroviridis
Tetraodon_nigroviridis	Mir-92	Bilateria	3	T.nigroviridis
Tetraodon_nigroviridis	Mir-96	Bilateria	5	T.nigroviridis
Xenopus_laevis	Let-7	Bilateria	20	X.laevis
Xenopus_laevis	Mir-1	Bilateria	8	X.laevis
Xenopus_laevis	Mir-10	Eumetazoa	16	X.laevis
Xenopus_laevis	Mir-101	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-103	Deuterostomia	5	X.laevis
Xenopus_laevis	Mir-122	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-124	Bilateria	6	X.laevis
Xenopus_laevis	Mir-126	Olfactores	2	X.laevis
Xenopus_laevis	Mir-128	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-129	Chordata	5	X.laevis
Xenopus_laevis	Mir-130	Vertebrata	12	X.laevis
Xenopus_laevis	Mir-1306	Gnathostomata	2	X.laevis
Xenopus_laevis	Mir-132	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-1329	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-133	Bilateria	8	X.laevis
Xenopus_laevis	Mir-135	Chordata	4	X.laevis
Xenopus_laevis	Mir-137	Bilateria	1	X.laevis
Xenopus_laevis	Mir-138	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-1388	Gnathostomata	2	X.laevis
Xenopus_laevis	Mir-139	Gnathostomata	2	X.laevis
Xenopus_laevis	Mir-140	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-142	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-143	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-144	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-145	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-146	Vertebrata	3	X.laevis
Xenopus_laevis	Mir-148	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-15	Olfactores	13	X.laevis
Xenopus_laevis	Mir-150	Gnathostomata	2	X.laevis
Xenopus_laevis	Mir-153	Bilateria	4	X.laevis
Xenopus_laevis	Mir-155	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-1662	Tetrapoda	2	X.laevis
Xenopus_laevis	Mir-17	Vertebrata	14	X.laevis
Xenopus_laevis	Mir-1788	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-1805	Tetrapoda	2	X.laevis
Xenopus_laevis	Mir-181	Vertebrata	8	X.laevis
Xenopus_laevis	Mir-184	Bilateria	2	X.laevis
Xenopus_laevis	Mir-19	Vertebrata	6	X.laevis
Xenopus_laevis	Mir-190	Bilateria	2	X.laevis
Xenopus_laevis	Mir-191	Gnathostomata	2	X.laevis
Xenopus_laevis	Mir-192	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-193	Bilateria	5	X.laevis
Xenopus_laevis	Mir-194	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-196	Olfactores	4	X.laevis
Xenopus_laevis	Mir-199	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-202	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-203	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-204	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-205	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-208	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-21	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-210	Bilateria	3	X.laevis
Xenopus_laevis	Mir-214	Gnathostomata	2	X.laevis
Xenopus_laevis	Mir-216	Bilateria	2	X.laevis
Xenopus_laevis	Mir-217	Chordata	2	X.laevis
Xenopus_laevis	Mir-218	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-2184	Gnathostomata	2	X.laevis
Xenopus_laevis	Mir-2188	Gnathostomata	2	X.laevis
Xenopus_laevis	Mir-219	Bilateria	2	X.laevis
Xenopus_laevis	Mir-22	Bilateria	2	X.laevis
Xenopus_laevis	Mir-221	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-223	Vertebrata	1	X.laevis
Xenopus_laevis	Mir-23	Vertebrata	6	X.laevis
Xenopus_laevis	Mir-24	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-26	Vertebrata	6	X.laevis
Xenopus_laevis	Mir-27	Vertebrata	6	X.laevis
Xenopus_laevis	Mir-29	Bilateria	8	X.laevis
Xenopus_laevis	Mir-2970	Sarcopterygii	2	X.laevis
Xenopus_laevis	Mir-30	Vertebrata	12	X.laevis
Xenopus_laevis	Mir-31	Bilateria	2	X.laevis
Xenopus_laevis	Mir-32	Gnathostomata	1	X.laevis
Xenopus_laevis	Mir-33	Bilateria	4	X.laevis
Xenopus_laevis	Mir-338	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-34	Bilateria	18	X.laevis
Xenopus_laevis	Mir-375	Bilateria	3	X.laevis
Xenopus_laevis	Mir-383	Tetrapoda	2	X.laevis
Xenopus_laevis	Mir-425	Gnathostomata	2	X.laevis
Xenopus_laevis	Mir-451	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-455	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-456	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-458	Osteichthyes	2	X.laevis
Xenopus_laevis	Mir-459	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-460	Osteichthyes	4	X.laevis
Xenopus_laevis	Mir-489	Osteichthyes	2	X.laevis
Xenopus_laevis	Mir-499	Vertebrata	2	X.laevis
Xenopus_laevis	Mir-551	Vertebrata	4	X.laevis
Xenopus_laevis	Mir-7	Bilateria	6	X.laevis
Xenopus_laevis	Mir-7147	Osteichthyes	2	X.laevis
Xenopus_laevis	Mir-725	Gnathostomata	2	X.laevis
Xenopus_laevis	Mir-726	Osteichthyes	2	X.laevis
Xenopus_laevis	Mir-8	Bilateria	6	X.laevis
Xenopus_laevis	Mir-9	Bilateria	8	X.laevis
Xenopus_laevis	Mir-92	Bilateria	14	X.laevis
Xenopus_laevis	Mir-96	Bilateria	6	X.laevis
Xenopus_tropicalis	Let-7	Bilateria	10	X.tropicalis
Xenopus_tropicalis	Mir-1	Bilateria	4	X.tropicalis
Xenopus_tropicalis	Mir-10	Eumetazoa	8	X.tropicalis
Xenopus_tropicalis	Mir-101	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-103	Deuterostomia	3	X.tropicalis
Xenopus_tropicalis	Mir-122	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-124	Bilateria	3	X.tropicalis
Xenopus_tropicalis	Mir-126	Olfactores	1	X.tropicalis
Xenopus_tropicalis	Mir-128	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-129	Chordata	2	X.tropicalis
Xenopus_tropicalis	Mir-130	Vertebrata	6	X.tropicalis
Xenopus_tropicalis	Mir-1306	Gnathostomata	1	X.tropicalis
Xenopus_tropicalis	Mir-132	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-1329	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-133	Bilateria	4	X.tropicalis
Xenopus_tropicalis	Mir-135	Chordata	2	X.tropicalis
Xenopus_tropicalis	Mir-137	Bilateria	1	X.tropicalis
Xenopus_tropicalis	Mir-138	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-1388	Gnathostomata	1	X.tropicalis
Xenopus_tropicalis	Mir-139	Gnathostomata	1	X.tropicalis
Xenopus_tropicalis	Mir-140	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-142	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-143	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-144	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-145	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-146	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-148	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-15	Olfactores	6	X.tropicalis
Xenopus_tropicalis	Mir-150	Gnathostomata	1	X.tropicalis
Xenopus_tropicalis	Mir-153	Bilateria	2	X.tropicalis
Xenopus_tropicalis	Mir-155	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-1662	Tetrapoda	1	X.tropicalis
Xenopus_tropicalis	Mir-17	Vertebrata	8	X.tropicalis
Xenopus_tropicalis	Mir-1788	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-1805	Tetrapoda	1	X.tropicalis
Xenopus_tropicalis	Mir-181	Vertebrata	4	X.tropicalis
Xenopus_tropicalis	Mir-184	Bilateria	1	X.tropicalis
Xenopus_tropicalis	Mir-187	Osteichthyes	1	X.tropicalis
Xenopus_tropicalis	Mir-19	Vertebrata	3	X.tropicalis
Xenopus_tropicalis	Mir-190	Bilateria	1	X.tropicalis
Xenopus_tropicalis	Mir-191	Gnathostomata	1	X.tropicalis
Xenopus_tropicalis	Mir-192	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-193	Bilateria	2	X.tropicalis
Xenopus_tropicalis	Mir-194	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-196	Olfactores	2	X.tropicalis
Xenopus_tropicalis	Mir-199	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-202	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-203	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-204	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-205	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-208	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-21	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-210	Bilateria	1	X.tropicalis
Xenopus_tropicalis	Mir-214	Gnathostomata	1	X.tropicalis
Xenopus_tropicalis	Mir-216	Bilateria	1	X.tropicalis
Xenopus_tropicalis	Mir-217	Chordata	1	X.tropicalis
Xenopus_tropicalis	Mir-218	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-2184	Gnathostomata	1	X.tropicalis
Xenopus_tropicalis	Mir-2188	Gnathostomata	1	X.tropicalis
Xenopus_tropicalis	Mir-219	Bilateria	1	X.tropicalis
Xenopus_tropicalis	Mir-22	Bilateria	1	X.tropicalis
Xenopus_tropicalis	Mir-221	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-223	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-23	Vertebrata	3	X.tropicalis
Xenopus_tropicalis	Mir-24	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-26	Vertebrata	4	X.tropicalis
Xenopus_tropicalis	Mir-27	Vertebrata	3	X.tropicalis
Xenopus_tropicalis	Mir-29	Bilateria	4	X.tropicalis
Xenopus_tropicalis	Mir-2970	Sarcopterygii	1	X.tropicalis
Xenopus_tropicalis	Mir-30	Vertebrata	6	X.tropicalis
Xenopus_tropicalis	Mir-31	Bilateria	1	X.tropicalis
Xenopus_tropicalis	Mir-33	Bilateria	2	X.tropicalis
Xenopus_tropicalis	Mir-338	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-34	Bilateria	8	X.tropicalis
Xenopus_tropicalis	Mir-375	Bilateria	1	X.tropicalis
Xenopus_tropicalis	Mir-383	Tetrapoda	1	X.tropicalis
Xenopus_tropicalis	Mir-425	Gnathostomata	1	X.tropicalis
Xenopus_tropicalis	Mir-451	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-455	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-456	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-458	Osteichthyes	1	X.tropicalis
Xenopus_tropicalis	Mir-459	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-460	Osteichthyes	2	X.tropicalis
Xenopus_tropicalis	Mir-489	Osteichthyes	1	X.tropicalis
Xenopus_tropicalis	Mir-499	Vertebrata	1	X.tropicalis
Xenopus_tropicalis	Mir-551	Vertebrata	2	X.tropicalis
Xenopus_tropicalis	Mir-7	Bilateria	3	X.tropicalis
Xenopus_tropicalis	Mir-7147	Osteichthyes	1	X.tropicalis
Xenopus_tropicalis	Mir-725	Gnathostomata	1	X.tropicalis
Xenopus_tropicalis	Mir-726	Osteichthyes	1	X.tropicalis
Xenopus_tropicalis	Mir-8	Bilateria	3	X.tropicalis
Xenopus_tropicalis	Mir-9	Bilateria	4	X.tropicalis
Xenopus_tropicalis	Mir-92	Bilateria	7	X.tropicalis
Xenopus_tropicalis	Mir-96	Bilateria	3	X.tropicalis
Acipenser_ruthenus	Let-7	Bilateria	28	A.ruthenus
Acipenser_ruthenus	Mir-1	Bilateria	6	A.ruthenus
Acipenser_ruthenus	Mir-10	Eumetazoa	16	A.ruthenus
Acipenser_ruthenus	Mir-101	Vertebrata	3	A.ruthenus
Acipenser_ruthenus	Mir-103	Deuterostomia	5	A.ruthenus
Acipenser_ruthenus	Mir-122	Vertebrata	1	A.ruthenus
Acipenser_ruthenus	Mir-124	Bilateria	10	A.ruthenus
Acipenser_ruthenus	Mir-126	Olfactores	2	A.ruthenus
Acipenser_ruthenus	Mir-128	Vertebrata	4	A.ruthenus
Acipenser_ruthenus	Mir-129	Chordata	4	A.ruthenus
Acipenser_ruthenus	Mir-130	Vertebrata	14	A.ruthenus
Acipenser_ruthenus	Mir-1306	Gnathostomata	2	A.ruthenus
Acipenser_ruthenus	Mir-132	Vertebrata	4	A.ruthenus
Acipenser_ruthenus	Mir-133	Bilateria	6	A.ruthenus
Acipenser_ruthenus	Mir-135	Chordata	5	A.ruthenus
Acipenser_ruthenus	Mir-137	Bilateria	4	A.ruthenus
Acipenser_ruthenus	Mir-138	Vertebrata	4	A.ruthenus
Acipenser_ruthenus	Mir-1388	Gnathostomata	2	A.ruthenus
Acipenser_ruthenus	Mir-139	Gnathostomata	2	A.ruthenus
Acipenser_ruthenus	Mir-140	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-142	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-143	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-144	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-145	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-146	Vertebrata	4	A.ruthenus
Acipenser_ruthenus	Mir-147	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-148	Vertebrata	8	A.ruthenus
Acipenser_ruthenus	Mir-15	Olfactores	12	A.ruthenus
Acipenser_ruthenus	Mir-153	Bilateria	4	A.ruthenus
Acipenser_ruthenus	Mir-155	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-17	Vertebrata	10	A.ruthenus
Acipenser_ruthenus	Mir-1788	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-181	Vertebrata	12	A.ruthenus
Acipenser_ruthenus	Mir-184	Bilateria	2	A.ruthenus
Acipenser_ruthenus	Mir-19	Vertebrata	6	A.ruthenus
Acipenser_ruthenus	Mir-190	Bilateria	6	A.ruthenus
