species	family	node	filtered_hits	short
Acipenser_ruthenus	Mir-192	Vertebrata	4	A.ruthenus
Acipenser_ruthenus	Mir-193	Bilateria	8	A.ruthenus
Acipenser_ruthenus	Mir-194	Vertebrata	4	A.ruthenus
Acipenser_ruthenus	Mir-196	Olfactores	6	A.ruthenus
Acipenser_ruthenus	Mir-199	Vertebrata	5	A.ruthenus
Acipenser_ruthenus	Mir-202	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-203	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-204	Vertebrata	7	A.ruthenus
Acipenser_ruthenus	Mir-205	Vertebrata	4	A.ruthenus
Acipenser_ruthenus	Mir-208	Vertebrata	8	A.ruthenus
Acipenser_ruthenus	Mir-21	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-210	Bilateria	2	A.ruthenus
Acipenser_ruthenus	Mir-214	Gnathostomata	1	A.ruthenus
Acipenser_ruthenus	Mir-216	Bilateria	4	A.ruthenus
Acipenser_ruthenus	Mir-217	Chordata	2	A.ruthenus
Acipenser_ruthenus	Mir-218	Vertebrata	6	A.ruthenus
Acipenser_ruthenus	Mir-2184	Gnathostomata	2	A.ruthenus
Acipenser_ruthenus	Mir-2188	Gnathostomata	2	A.ruthenus
Acipenser_ruthenus	Mir-219	Bilateria	5	A.ruthenus
Acipenser_ruthenus	Mir-22	Bilateria	4	A.ruthenus
Acipenser_ruthenus	Mir-221	Vertebrata	5	A.ruthenus
Acipenser_ruthenus	Mir-223	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-23	Vertebrata	8	A.ruthenus
Acipenser_ruthenus	Mir-24	Vertebrata	8	A.ruthenus
Acipenser_ruthenus	Mir-26	Vertebrata	6	A.ruthenus
Acipenser_ruthenus	Mir-27	Vertebrata	8	A.ruthenus
Acipenser_ruthenus	Mir-29	Bilateria	8	A.ruthenus
Acipenser_ruthenus	Mir-30	Vertebrata	12	A.ruthenus
Acipenser_ruthenus	Mir-31	Bilateria	3	A.ruthenus
Acipenser_ruthenus	Mir-33	Bilateria	3	A.ruthenus
Acipenser_ruthenus	Mir-338	Vertebrata	4	A.ruthenus
Acipenser_ruthenus	Mir-34	Bilateria	11	A.ruthenus
Acipenser_ruthenus	Mir-375	Bilateria	2	A.ruthenus
Acipenser_ruthenus	Mir-425	Gnathostomata	2	A.ruthenus
Acipenser_ruthenus	Mir-451	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-455	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-456	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-459	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-460	Osteichthyes	3	A.ruthenus
Acipenser_ruthenus	Mir-489	Osteichthyes	2	A.ruthenus
Acipenser_ruthenus	Mir-499	Vertebrata	2	A.ruthenus
Acipenser_ruthenus	Mir-551	Vertebrata	4	A.ruthenus
Acipenser_ruthenus	Mir-7	Bilateria	8	A.ruthenus
Acipenser_ruthenus	Mir-7147	Osteichthyes	2	A.ruthenus
Acipenser_ruthenus	Mir-722	Osteichthyes	2	A.ruthenus
Acipenser_ruthenus	Mir-726	Osteichthyes	1	A.ruthenus
Acipenser_ruthenus	Mir-737	Osteichthyes	2	A.ruthenus
Acipenser_ruthenus	Mir-8	Bilateria	6	A.ruthenus
Acipenser_ruthenus	Mir-875	Vertebrata	1	A.ruthenus
Acipenser_ruthenus	Mir-9	Bilateria	8	A.ruthenus
Acipenser_ruthenus	Mir-92	Bilateria	10	A.ruthenus
Acipenser_ruthenus	Mir-96	Bilateria	6	A.ruthenus
AmbMex60DD	Let-7	Bilateria	13	A.mexicanum
AmbMex60DD	Mir-1	Bilateria	4	A.mexicanum
AmbMex60DD	Mir-10	Eumetazoa	8	A.mexicanum
AmbMex60DD	Mir-101	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-103	Deuterostomia	3	A.mexicanum
AmbMex60DD	Mir-122	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-124	Bilateria	4	A.mexicanum
AmbMex60DD	Mir-126	Olfactores	1	A.mexicanum
AmbMex60DD	Mir-128	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-129	Chordata	3	A.mexicanum
AmbMex60DD	Mir-130	Vertebrata	6	A.mexicanum
AmbMex60DD	Mir-132	Vertebrata	3	A.mexicanum
AmbMex60DD	Mir-1329	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-133	Bilateria	6	A.mexicanum
AmbMex60DD	Mir-135	Chordata	4	A.mexicanum
AmbMex60DD	Mir-137	Bilateria	2	A.mexicanum
AmbMex60DD	Mir-138	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-1388	Gnathostomata	1	A.mexicanum
AmbMex60DD	Mir-139	Gnathostomata	1	A.mexicanum
AmbMex60DD	Mir-140	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-142	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-143	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-144	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-145	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-146	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-148	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-15	Olfactores	8	A.mexicanum
AmbMex60DD	Mir-150	Gnathostomata	1	A.mexicanum
AmbMex60DD	Mir-153	Bilateria	2	A.mexicanum
AmbMex60DD	Mir-155	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-1662	Tetrapoda	1	A.mexicanum
AmbMex60DD	Mir-17	Vertebrata	8	A.mexicanum
AmbMex60DD	Mir-1788	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-181	Vertebrata	4	A.mexicanum
AmbMex60DD	Mir-184	Bilateria	1	A.mexicanum
AmbMex60DD	Mir-19	Vertebrata	4	A.mexicanum
AmbMex60DD	Mir-190	Bilateria	2	A.mexicanum
AmbMex60DD	Mir-191	Gnathostomata	1	A.mexicanum
AmbMex60DD	Mir-192	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-193	Bilateria	4	A.mexicanum
AmbMex60DD	Mir-194	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-196	Olfactores	2	A.mexicanum
AmbMex60DD	Mir-199	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-202	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-203	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-204	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-205	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-208	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-21	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-210	Bilateria	1	A.mexicanum
AmbMex60DD	Mir-214	Gnathostomata	1	A.mexicanum
AmbMex60DD	Mir-216	Bilateria	4	A.mexicanum
AmbMex60DD	Mir-217	Chordata	2	A.mexicanum
AmbMex60DD	Mir-218	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-2188	Gnathostomata	1	A.mexicanum
AmbMex60DD	Mir-219	Bilateria	2	A.mexicanum
AmbMex60DD	Mir-22	Bilateria	1	A.mexicanum
AmbMex60DD	Mir-221	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-223	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-23	Vertebrata	3	A.mexicanum
AmbMex60DD	Mir-24	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-26	Vertebrata	3	A.mexicanum
AmbMex60DD	Mir-27	Vertebrata	3	A.mexicanum
AmbMex60DD	Mir-29	Bilateria	4	A.mexicanum
AmbMex60DD	Mir-30	Vertebrata	6	A.mexicanum
AmbMex60DD	Mir-31	Bilateria	1	A.mexicanum
AmbMex60DD	Mir-33	Bilateria	3	A.mexicanum
AmbMex60DD	Mir-338	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-34	Bilateria	5	A.mexicanum
AmbMex60DD	Mir-375	Bilateria	1	A.mexicanum
AmbMex60DD	Mir-425	Gnathostomata	1	A.mexicanum
AmbMex60DD	Mir-451	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-455	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-458	Osteichthyes	1	A.mexicanum
AmbMex60DD	Mir-460	Osteichthyes	2	A.mexicanum
AmbMex60DD	Mir-489	Osteichthyes	1	A.mexicanum
AmbMex60DD	Mir-499	Vertebrata	1	A.mexicanum
AmbMex60DD	Mir-551	Vertebrata	2	A.mexicanum
AmbMex60DD	Mir-7	Bilateria	3	A.mexicanum
AmbMex60DD	Mir-726	Osteichthyes	1	A.mexicanum
AmbMex60DD	Mir-8	Bilateria	3	A.mexicanum
AmbMex60DD	Mir-9	Bilateria	4	A.mexicanum
AmbMex60DD	Mir-92	Bilateria	6	A.mexicanum
AmbMex60DD	Mir-96	Bilateria	3	A.mexicanum
Polyodon_spathula	Let-7	Bilateria	28	P.spathula
Polyodon_spathula	Mir-1	Bilateria	6	P.spathula
Polyodon_spathula	Mir-10	Eumetazoa	11	P.spathula
Polyodon_spathula	Mir-101	Vertebrata	4	P.spathula
Polyodon_spathula	Mir-103	Deuterostomia	5	P.spathula
Polyodon_spathula	Mir-122	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-124	Bilateria	7	P.spathula
Polyodon_spathula	Mir-126	Olfactores	1	P.spathula
Polyodon_spathula	Mir-128	Vertebrata	4	P.spathula
Polyodon_spathula	Mir-129	Chordata	4	P.spathula
Polyodon_spathula	Mir-130	Vertebrata	9	P.spathula
Polyodon_spathula	Mir-1306	Gnathostomata	2	P.spathula
Polyodon_spathula	Mir-132	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-133	Bilateria	6	P.spathula
Polyodon_spathula	Mir-135	Chordata	6	P.spathula
Polyodon_spathula	Mir-137	Bilateria	3	P.spathula
Polyodon_spathula	Mir-138	Vertebrata	4	P.spathula
Polyodon_spathula	Mir-1388	Gnathostomata	2	P.spathula
Polyodon_spathula	Mir-139	Gnathostomata	1	P.spathula
Polyodon_spathula	Mir-140	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-142	Vertebrata	1	P.spathula
Polyodon_spathula	Mir-143	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-144	Vertebrata	1	P.spathula
Polyodon_spathula	Mir-145	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-146	Vertebrata	4	P.spathula
Polyodon_spathula	Mir-147	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-148	Vertebrata	7	P.spathula
Polyodon_spathula	Mir-15	Olfactores	15	P.spathula
Polyodon_spathula	Mir-153	Bilateria	3	P.spathula
Polyodon_spathula	Mir-155	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-17	Vertebrata	14	P.spathula
Polyodon_spathula	Mir-1788	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-181	Vertebrata	8	P.spathula
Polyodon_spathula	Mir-184	Bilateria	2	P.spathula
Polyodon_spathula	Mir-19	Vertebrata	8	P.spathula
Polyodon_spathula	Mir-190	Bilateria	3	P.spathula
Polyodon_spathula	Mir-192	Vertebrata	3	P.spathula
Polyodon_spathula	Mir-193	Bilateria	8	P.spathula
Polyodon_spathula	Mir-194	Vertebrata	3	P.spathula
Polyodon_spathula	Mir-196	Olfactores	5	P.spathula
Polyodon_spathula	Mir-199	Vertebrata	5	P.spathula
Polyodon_spathula	Mir-202	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-203	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-204	Vertebrata	6	P.spathula
Polyodon_spathula	Mir-205	Vertebrata	4	P.spathula
Polyodon_spathula	Mir-208	Vertebrata	9	P.spathula
Polyodon_spathula	Mir-21	Vertebrata	1	P.spathula
Polyodon_spathula	Mir-210	Bilateria	2	P.spathula
Polyodon_spathula	Mir-214	Gnathostomata	2	P.spathula
Polyodon_spathula	Mir-216	Bilateria	4	P.spathula
Polyodon_spathula	Mir-217	Chordata	2	P.spathula
Polyodon_spathula	Mir-218	Vertebrata	6	P.spathula
Polyodon_spathula	Mir-2188	Gnathostomata	2	P.spathula
Polyodon_spathula	Mir-219	Bilateria	4	P.spathula
Polyodon_spathula	Mir-22	Bilateria	3	P.spathula
Polyodon_spathula	Mir-221	Vertebrata	6	P.spathula
Polyodon_spathula	Mir-223	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-23	Vertebrata	7	P.spathula
Polyodon_spathula	Mir-24	Vertebrata	7	P.spathula
Polyodon_spathula	Mir-26	Vertebrata	5	P.spathula
Polyodon_spathula	Mir-27	Vertebrata	7	P.spathula
Polyodon_spathula	Mir-29	Bilateria	10	P.spathula
Polyodon_spathula	Mir-30	Vertebrata	10	P.spathula
Polyodon_spathula	Mir-31	Bilateria	2	P.spathula
Polyodon_spathula	Mir-33	Bilateria	3	P.spathula
Polyodon_spathula	Mir-338	Vertebrata	4	P.spathula
Polyodon_spathula	Mir-34	Bilateria	13	P.spathula
Polyodon_spathula	Mir-375	Bilateria	2	P.spathula
Polyodon_spathula	Mir-425	Gnathostomata	1	P.spathula
Polyodon_spathula	Mir-455	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-456	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-459	Vertebrata	1	P.spathula
Polyodon_spathula	Mir-460	Osteichthyes	4	P.spathula
Polyodon_spathula	Mir-489	Osteichthyes	2	P.spathula
Polyodon_spathula	Mir-499	Vertebrata	2	P.spathula
Polyodon_spathula	Mir-551	Vertebrata	4	P.spathula
Polyodon_spathula	Mir-7	Bilateria	7	P.spathula
Polyodon_spathula	Mir-7147	Osteichthyes	1	P.spathula
Polyodon_spathula	Mir-722	Osteichthyes	2	P.spathula
Polyodon_spathula	Mir-727	Osteichthyes	1	P.spathula
Polyodon_spathula	Mir-737	Osteichthyes	2	P.spathula
Polyodon_spathula	Mir-8	Bilateria	6	P.spathula
Polyodon_spathula	Mir-9	Bilateria	7	P.spathula
Polyodon_spathula	Mir-92	Bilateria	9	P.spathula
Polyodon_spathula	Mir-96	Bilateria	6	P.spathula
Polypterus_senegalus	Let-7	Bilateria	12	P.senegalus
Polypterus_senegalus	Mir-1	Bilateria	3	P.senegalus
Polypterus_senegalus	Mir-10	Eumetazoa	7	P.senegalus
Polypterus_senegalus	Mir-101	Vertebrata	2	P.senegalus
Polypterus_senegalus	Mir-103	Deuterostomia	3	P.senegalus
Polypterus_senegalus	Mir-122	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-124	Bilateria	4	P.senegalus
Polypterus_senegalus	Mir-126	Olfactores	1	P.senegalus
Polypterus_senegalus	Mir-128	Vertebrata	2	P.senegalus
Polypterus_senegalus	Mir-129	Chordata	3	P.senegalus
Polypterus_senegalus	Mir-130	Vertebrata	8	P.senegalus
Polypterus_senegalus	Mir-1306	Gnathostomata	1	P.senegalus
Polypterus_senegalus	Mir-132	Vertebrata	2	P.senegalus
Polypterus_senegalus	Mir-133	Bilateria	3	P.senegalus
Polypterus_senegalus	Mir-135	Chordata	2	P.senegalus
Polypterus_senegalus	Mir-137	Bilateria	2	P.senegalus
Polypterus_senegalus	Mir-138	Vertebrata	2	P.senegalus
Polypterus_senegalus	Mir-1388	Gnathostomata	1	P.senegalus
Polypterus_senegalus	Mir-139	Gnathostomata	1	P.senegalus
Polypterus_senegalus	Mir-140	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-142	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-143	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-144	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-145	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-146	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-147	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-148	Vertebrata	4	P.senegalus
Polypterus_senegalus	Mir-15	Olfactores	7	P.senegalus
Polypterus_senegalus	Mir-150	Gnathostomata	1	P.senegalus
Polypterus_senegalus	Mir-153	Bilateria	2	P.senegalus
Polypterus_senegalus	Mir-155	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-17	Vertebrata	7	P.senegalus
Polypterus_senegalus	Mir-1788	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-181	Vertebrata	4	P.senegalus
Polypterus_senegalus	Mir-184	Bilateria	1	P.senegalus
Polypterus_senegalus	Mir-187	Osteichthyes	1	P.senegalus
Polypterus_senegalus	Mir-19	Vertebrata	4	P.senegalus
Polypterus_senegalus	Mir-190	Bilateria	2	P.senegalus
Polypterus_senegalus	Mir-192	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-193	Bilateria	4	P.senegalus
Polypterus_senegalus	Mir-194	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-196	Olfactores	3	P.senegalus
Polypterus_senegalus	Mir-199	Vertebrata	3	P.senegalus
Polypterus_senegalus	Mir-202	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-203	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-204	Vertebrata	3	P.senegalus
Polypterus_senegalus	Mir-205	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-208	Vertebrata	3	P.senegalus
Polypterus_senegalus	Mir-21	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-210	Bilateria	1	P.senegalus
Polypterus_senegalus	Mir-214	Gnathostomata	1	P.senegalus
Polypterus_senegalus	Mir-216	Bilateria	2	P.senegalus
Polypterus_senegalus	Mir-217	Chordata	1	P.senegalus
Polypterus_senegalus	Mir-218	Vertebrata	3	P.senegalus
Polypterus_senegalus	Mir-2188	Gnathostomata	1	P.senegalus
Polypterus_senegalus	Mir-219	Bilateria	2	P.senegalus
Polypterus_senegalus	Mir-22	Bilateria	1	P.senegalus
Polypterus_senegalus	Mir-221	Vertebrata	3	P.senegalus
Polypterus_senegalus	Mir-223	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-23	Vertebrata	3	P.senegalus
Polypterus_senegalus	Mir-24	Vertebrata	3	P.senegalus
Polypterus_senegalus	Mir-26	Vertebrata	3	P.senegalus
Polypterus_senegalus	Mir-27	Vertebrata	3	P.senegalus
Polypterus_senegalus	Mir-29	Bilateria	4	P.senegalus
Polypterus_senegalus	Mir-30	Vertebrata	6	P.senegalus
Polypterus_senegalus	Mir-31	Bilateria	2	P.senegalus
Polypterus_senegalus	Mir-33	Bilateria	2	P.senegalus
Polypterus_senegalus	Mir-338	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-34	Bilateria	5	P.senegalus
Polypterus_senegalus	Mir-375	Bilateria	1	P.senegalus
Polypterus_senegalus	Mir-451	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-455	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-456	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-458	Osteichthyes	1	P.senegalus
Polypterus_senegalus	Mir-460	Osteichthyes	2	P.senegalus
Polypterus_senegalus	Mir-489	Osteichthyes	1	P.senegalus
Polypterus_senegalus	Mir-499	Vertebrata	1	P.senegalus
Polypterus_senegalus	Mir-551	Vertebrata	2	P.senegalus
Polypterus_senegalus	Mir-7	Bilateria	5	P.senegalus
Polypterus_senegalus	Mir-7147	Osteichthyes	1	P.senegalus
Polypterus_senegalus	Mir-722	Osteichthyes	1	P.senegalus
Polypterus_senegalus	Mir-725	Gnathostomata	1	P.senegalus
Polypterus_senegalus	Mir-726	Osteichthyes	1	P.senegalus
Polypterus_senegalus	Mir-737	Osteichthyes	1	P.senegalus
Polypterus_senegalus	Mir-8	Bilateria	3	P.senegalus
Polypterus_senegalus	Mir-9	Bilateria	4	P.senegalus
Polypterus_senegalus	Mir-92	Bilateria	4	P.senegalus
Polypterus_senegalus	Mir-96	Bilateria	3	P.senegalus
Protopterus_annectens	Let-7	Bilateria	14	P.annectens
Protopterus_annectens	Mir-1	Bilateria	4	P.annectens
Protopterus_annectens	Mir-10	Eumetazoa	8	P.annectens
Protopterus_annectens	Mir-101	Vertebrata	3	P.annectens
Protopterus_annectens	Mir-103	Deuterostomia	3	P.annectens
Protopterus_annectens	Mir-122	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-124	Bilateria	4	P.annectens
Protopterus_annectens	Mir-126	Olfactores	1	P.annectens
Protopterus_annectens	Mir-128	Vertebrata	3	P.annectens
Protopterus_annectens	Mir-129	Chordata	3	P.annectens
Protopterus_annectens	Mir-130	Vertebrata	9	P.annectens
Protopterus_annectens	Mir-1306	Gnathostomata	1	P.annectens
Protopterus_annectens	Mir-132	Vertebrata	2	P.annectens
Protopterus_annectens	Mir-133	Bilateria	4	P.annectens
Protopterus_annectens	Mir-135	Chordata	3	P.annectens
Protopterus_annectens	Mir-137	Bilateria	2	P.annectens
Protopterus_annectens	Mir-138	Vertebrata	2	P.annectens
Protopterus_annectens	Mir-1388	Gnathostomata	1	P.annectens
Protopterus_annectens	Mir-139	Gnathostomata	1	P.annectens
Protopterus_annectens	Mir-140	Vertebrata	2	P.annectens
Protopterus_annectens	Mir-142	Vertebrata	2	P.annectens
Protopterus_annectens	Mir-143	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-144	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-145	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-146	Vertebrata	3	P.annectens
Protopterus_annectens	Mir-147	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-148	Vertebrata	3	P.annectens
Protopterus_annectens	Mir-15	Olfactores	10	P.annectens
Protopterus_annectens	Mir-150	Gnathostomata	1	P.annectens
Protopterus_annectens	Mir-153	Bilateria	2	P.annectens
Protopterus_annectens	Mir-155	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-17	Vertebrata	10	P.annectens
Protopterus_annectens	Mir-1788	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-181	Vertebrata	6	P.annectens
Protopterus_annectens	Mir-184	Bilateria	1	P.annectens
Protopterus_annectens	Mir-19	Vertebrata	4	P.annectens
Protopterus_annectens	Mir-190	Bilateria	1	P.annectens
Protopterus_annectens	Mir-191	Gnathostomata	1	P.annectens
Protopterus_annectens	Mir-192	Vertebrata	2	P.annectens
Protopterus_annectens	Mir-193	Bilateria	4	P.annectens
Protopterus_annectens	Mir-194	Vertebrata	2	P.annectens
Protopterus_annectens	Mir-196	Olfactores	2	P.annectens
Protopterus_annectens	Mir-199	Vertebrata	3	P.annectens
Protopterus_annectens	Mir-202	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-203	Vertebrata	5	P.annectens
Protopterus_annectens	Mir-204	Vertebrata	3	P.annectens
Protopterus_annectens	Mir-205	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-208	Vertebrata	2	P.annectens
Protopterus_annectens	Mir-21	Vertebrata	2	P.annectens
Protopterus_annectens	Mir-210	Bilateria	1	P.annectens
Protopterus_annectens	Mir-214	Gnathostomata	1	P.annectens
Protopterus_annectens	Mir-216	Bilateria	2	P.annectens
Protopterus_annectens	Mir-217	Chordata	1	P.annectens
Protopterus_annectens	Mir-218	Vertebrata	2	P.annectens
Protopterus_annectens	Mir-2184	Gnathostomata	1	P.annectens
Protopterus_annectens	Mir-2188	Gnathostomata	1	P.annectens
Protopterus_annectens	Mir-219	Bilateria	2	P.annectens
Protopterus_annectens	Mir-22	Bilateria	2	P.annectens
Protopterus_annectens	Mir-221	Vertebrata	3	P.annectens
Protopterus_annectens	Mir-223	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-23	Vertebrata	3	P.annectens
Protopterus_annectens	Mir-24	Vertebrata	3	P.annectens
Protopterus_annectens	Mir-26	Vertebrata	3	P.annectens
Protopterus_annectens	Mir-27	Vertebrata	3	P.annectens
Protopterus_annectens	Mir-29	Bilateria	4	P.annectens
Protopterus_annectens	Mir-30	Vertebrata	6	P.annectens
Protopterus_annectens	Mir-31	Bilateria	1	P.annectens
Protopterus_annectens	Mir-33	Bilateria	2	P.annectens
Protopterus_annectens	Mir-338	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-34	Bilateria	6	P.annectens
Protopterus_annectens	Mir-375	Bilateria	2	P.annectens
Protopterus_annectens	Mir-451	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-455	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-459	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-460	Osteichthyes	1	P.annectens
Protopterus_annectens	Mir-489	Osteichthyes	1	P.annectens
Protopterus_annectens	Mir-499	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-551	Vertebrata	1	P.annectens
Protopterus_annectens	Mir-7	Bilateria	4	P.annectens
Protopterus_annectens	Mir-7147	Osteichthyes	1	P.annectens
Protopterus_annectens	Mir-726	Osteichthyes	1	P.annectens
Protopterus_annectens	Mir-8	Bilateria	5	P.annectens
Protopterus_annectens	Mir-9	Bilateria	4	P.annectens
Protopterus_annectens	Mir-92	Bilateria	8	P.annectens
Protopterus_annectens	Mir-96	Bilateria	3	P.annectens
